"10786","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10786.jpg","HICKMORE WALK, CLAPHAM MANOR ESTATE, CLAPHAM","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10786","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10786_DSC_0019.JPG","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10786_DSC_0019","https://boroughphotos.org/lambeth//?p=42690"
"10789","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10789.jpg","CLAPHAM MANOR ESTATE PLAYGROUND, CLAPHAM","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10789","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10789_DSC_0031A.jpg","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10789_DSC_0031A","https://boroughphotos.org/lambeth//?p=42693"
"10790","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10790.jpg","BELMONT CLOSE, CLAPHAM","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10790","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10790_DSC_0009.JPG","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10790_DSC_0009","https://boroughphotos.org/lambeth//?p=42694"
"10798","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10798.jpg","HOLLAND RISE, CLAPHAM ROAD","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10798","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10798_DSC_0067A.jpg","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10798_DSC_0067A","https://boroughphotos.org/lambeth//?p=42702"
"10799","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10799.jpg","HOLLAND RISE, CLAPHAM ROAD","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10799","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10799_DSC_0061B.jpg","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10799_DSC_0061B","https://boroughphotos.org/lambeth//?p=42703"
"10806","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220823 Folder\Links\10806.jpg","CLARENCE AVENUE TOWER BLOCK MODEL, CLAPHAM PARK","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10806","None","None","https://boroughphotos.org/lambeth//?p=42710"
"10808","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10808.jpg","CLARENCE AVENUE, CLAPHAM PARK","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10808","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10808_DSC_0040A.jpg","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10808_DSC_0040A","https://boroughphotos.org/lambeth//?p=42712"
"10813","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10813.jpg","PLAY AREA, CLARENCE AVENUE, CLAPHAM PARK","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10813","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10813_DSC_0043_1A.jpg","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10813_DSC_0043_1A","https://boroughphotos.org/lambeth//?p=42717"
"10883","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10883.jpg","GRANTHAM ROAD, STOCKWELL","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10883","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220825 Links\10883_DSC_0026A.jpg","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10883_DSC_0026A","https://boroughphotos.org/lambeth//?p=42787"
"10884","C:\Users\TomCrane\Dropbox\personal\Lambeth Archives\220825_Exhibition Lambeth Archives 2208\Exhibition Layouts 220823 Folder\Links\10884.jpg","INTERIOR, GRANTHAM ROAD ESTATE, STOCKWELL","https://tomcrane.github.io/yesterdays-lambeth-today-iiif-img/10884","None","None","https://boroughphotos.org/lambeth//?p=42788"
